% Model,COMSOL_3D_Pipe_1.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 29 2025, 10:19"
% Table,Table 20 - 3D_Pipe_1_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
3.65,1.0001033809711826
3.66,1.000103930147978
3.67,1.0001051783024482
3.68,1.0001060869913891
3.69,1.0001066562147973
3.7,1.0001068859726756
3.71,1.000106776265022
3.72,1.0001063270918376
3.73,1.0001055384531223
3.74,1.0001044103488754
3.75,1.000102942779098
3.7600000000000002,1.0001011357437897
3.77,1.0000989892429502
3.7800000000000002,1.000096503276579
3.79,1.0000936778446774
3.8000000000000003,1.0000905129472453
3.81,1.000087008584281
3.8200000000000003,1.0000838399954761
3.83,1.0000820171750358
3.84,1.0000801186681763
3.85,1.0000781444748983
3.86,1.0000760945951992
3.87,1.0000739690290819
3.88,1.0000717677765456
3.89,1.0000694908375896
3.9,1.000067138212215
3.91,1.0000647099004203
3.92,1.000062205902207
3.93,1.0000596262175743
3.94,1.000056970846523
3.95,1.0000542397890517
3.96,1.000051433045161
3.97,1.0000485506148513
3.98,1.0000456476788064
3.99,1.000044586781313
4,1.0000435258838203
4.01,1.0000424649863278
4.0200000000000005,1.0000414040888355
4.03,1.0000403431913418
4.04,1.0000392822938495
4.05,1.0000382213963566
4.0600000000000005,1.0000371604988636
4.07,1.00003609960137
4.08,1.000035038703878
4.09,1.000033977806385
4.1,1.0000329169088922
4.11,1.0000318560113992
4.12,1.0000307951139067
4.13,1.0000297342164137
4.14,1.0000286733189203
4.15,1.0000276124214282
4.16,1.0000265515239355
4.17,1.0000254906264423
4.18,1.0000244297289498
4.19,1.0000233688314568
4.2,1.0000223079339636
4.21,1.0000212470364707
4.22,1.000020186138978
4.23,1.0000191252414856
4.24,1.0000180643439927
4.25,1.0000170034465001
4.26,1.0000159425490067
4.2700000000000005,1.000014881651514
4.28,1.000013820754021
4.29,1.000012759856528
4.3,1.0000116989590353
4.3100000000000005,1.0000110381923943
4.32,1.0000108316519833
4.33,1.000010625111572
4.34,1.000010418571161
4.3500000000000005,1.0000102120307501
4.36,1.0000100054903382
4.37,1.0000097989499273
4.38,1.000009592409516
4.39,1.0000093858691048
4.4,1.000009179328693
4.41,1.000008972788283
4.42,1.000008766247871
4.43,1.0000085597074597
4.44,1.000008353167048
4.45,1.0000081466266366
4.46,1.000007940086226
4.47,1.0000077335458144
4.48,1.0000075270054036
4.49,1.0000073204649922
4.5,1.000007113924581
4.51,1.0000069073841698
4.5200000000000005,1.0000067008437585
4.53,1.0000064943033473
4.54,1.0000062877629359
4.55,1.0000060812225247
4.5600000000000005,1.0000058746821143
4.57,1.0000056681417024
4.58,1.0000054616012908
4.59,1.0000052550608793
4.6000000000000005,1.0000050485204683
4.61,1.000004841980057
4.62,1.0000046354396461
4.63,1.0000044288992336
4.64,1.0000042223588232
4.65,1.000004015818413
4.66,1.0000038092780006
4.67,1.00000360273759
4.68,1.0000033961971788
4.69,1.0000031896567676
4.7,1.000002983116356
4.71,1.0000027765759447
4.72,1.0000025700355342
4.73,1.0000023634951227
4.74,1.0000021569547108
4.75,1.0000019504142994
4.76,1.0000017438738888
4.7700000000000005,1.0000015373334774
4.78,1.000001330793066
4.79,1.0000011242526556
4.8,1.0000009177122442
4.8100000000000005,1.0000007985894082
4.82,1.0000007787024983
4.83,1.0000007588155884
4.84,1.0000007389286794
4.8500000000000005,1.0000007190417695
4.86,1.0000006991548591
4.87,1.00000067926795
4.88,1.0000006593810407
4.89,1.0000006394941308
4.9,1.000000619607221
4.91,1.0000005997203119
4.92,1.0000005798334022
4.93,1.000000559946493
4.94,1.0000005400595833
4.95,1.0000005201726738
4.96,1.000000500285764
4.97,1.0000004803988547
4.98,1.0000004605119448
4.99,1.0000004406250345
5,1.0000004207381257
